Date,Open,High,Low,Close,Adj Close,Volume
2020-03-23,540.000000,560.950012,515.900024,526.450012,519.380066,17146150
2020-03-24,522.000000,601.150024,522.000000,589.799988,581.879272,20027097
2020-03-25,597.000000,635.000000,565.700012,606.200012,598.059082,18339548
2020-03-26,615.000000,650.849976,612.099976,643.000000,634.364868,14843813
2020-03-27,665.049988,674.900024,642.250000,652.700012,643.934631,13495283
2020-03-30,625.099976,663.500000,621.099976,626.700012,618.283752,14624804
2020-03-31,650.000000,662.000000,633.700012,641.500000,632.885010,15175521
2020-04-01,634.349976,637.500000,594.000000,602.799988,594.704712,13083824
2020-04-03,603.500000,606.000000,582.150024,585.700012,577.834351,10221655
2020-04-07,615.000000,644.250000,612.900024,639.000000,630.418579,15145605
2020-04-08,630.000000,655.650024,626.349976,631.599976,623.117920,11806896
2020-04-09,646.799988,652.799988,632.099976,636.250000,627.705505,11931114
2020-04-13,629.000000,651.700012,626.049988,637.400024,628.840088,8330276
2020-04-15,651.400024,653.299988,635.599976,639.049988,630.467896,11963447
2020-04-16,619.950012,634.900024,603.500000,623.849976,615.471985,17783287
2020-04-17,644.000000,646.000000,626.000000,628.750000,620.306213,8878320
2020-04-20,640.000000,661.000000,639.000000,653.299988,644.526550,13322913
2020-04-21,627.799988,646.500000,627.799988,633.200012,624.696472,11660575
2020-04-22,633.200012,645.000000,628.049988,641.849976,633.230286,8266728
2020-04-23,647.049988,683.650024,638.099976,679.299988,670.177368,14451289
2020-04-24,668.549988,675.000000,654.799988,658.000000,649.163391,7319940
2020-04-27,661.049988,681.000000,661.049988,664.599976,655.674744,7183306
2020-04-28,673.000000,677.000000,653.049988,660.700012,651.827148,7296571
2020-04-29,666.000000,682.000000,658.000000,676.549988,667.464294,8639056
2020-04-30,700.000000,720.000000,698.099976,715.500000,705.891235,16253821
2020-05-04,689.799988,701.200012,670.349976,673.700012,664.652588,9122740
2020-05-05,681.750000,685.599976,670.000000,673.700012,664.652588,6393053
2020-05-06,676.900024,681.450012,664.049988,665.900024,656.957336,7934250
2020-05-07,665.549988,674.349976,662.450012,664.950012,656.020081,4779548
2020-05-08,672.250000,680.900024,668.500000,674.200012,665.145874,8400321
2020-05-11,682.500000,698.549988,678.000000,682.900024,673.729065,7370186
2020-05-12,678.500000,691.000000,675.500000,687.650024,678.415283,7356039
2020-05-13,694.799988,699.900024,683.750000,694.150024,684.827942,8287101
2020-05-14,659.000000,671.750000,652.599976,658.150024,649.311401,16888262
2020-05-15,664.799988,664.799988,646.700012,652.299988,643.539978,9255353
2020-05-18,659.849976,670.549988,653.000000,663.900024,654.984192,10435442
2020-05-19,664.000000,674.799988,655.000000,668.599976,659.621033,5902208
2020-05-20,668.500000,673.000000,659.650024,669.549988,660.558289,5794636
2020-05-21,666.500000,679.450012,665.400024,672.200012,663.172729,7213225
2020-05-22,675.000000,695.849976,673.500000,692.349976,683.052063,11867731
2020-05-26,693.000000,699.450012,679.000000,680.549988,671.410583,7099606
2020-05-27,686.049988,709.200012,675.000000,705.450012,695.976196,8774636
2020-05-28,707.000000,710.000000,690.000000,707.400024,697.900024,9440091
2020-05-29,692.500000,700.799988,674.950012,691.000000,691.000000,28290128
2020-06-01,698.750000,706.650024,691.500000,699.549988,699.549988,12276438
2020-06-02,700.500000,711.650024,697.549988,708.099976,708.099976,7059304
2020-06-03,710.700012,711.900024,696.000000,701.549988,701.549988,11378568
2020-06-04,702.000000,709.450012,697.500000,707.750000,707.750000,10782424
2020-06-05,707.000000,711.700012,700.599976,703.549988,703.549988,7718679
2020-06-08,707.650024,725.799988,704.000000,720.849976,720.849976,10719105
2020-06-09,720.000000,729.599976,715.049988,717.599976,717.599976,10078029
2020-06-10,715.000000,719.450012,709.200012,715.849976,715.849976,7263049
2020-06-11,712.000000,713.400024,700.250000,703.950012,703.950012,8825715
2020-06-12,675.799988,695.150024,675.500000,692.049988,692.049988,9795316
2020-06-15,693.000000,704.400024,685.250000,687.549988,687.549988,7857344
2020-06-16,702.000000,712.000000,699.150024,701.200012,701.200012,10131760
2020-06-17,699.900024,710.299988,698.000000,703.650024,703.650024,7291916
2020-06-18,708.200012,716.599976,706.000000,713.900024,713.900024,6670195
2020-06-19,709.000000,711.900024,701.000000,705.549988,705.549988,22438862
2020-06-22,707.099976,708.700012,700.000000,703.700012,703.700012,7804096
2020-06-23,695.700012,724.500000,692.099976,720.650024,720.650024,12157390
2020-06-24,716.900024,726.799988,709.400024,714.150024,714.150024,10220838
2020-06-25,704.849976,705.599976,693.500000,700.500000,700.500000,14945284
2020-06-26,710.200012,751.599976,710.000000,748.200012,748.200012,26030458
2020-06-29,735.400024,744.700012,730.099976,731.750000,731.750000,8954428
